朝代,姓名,姓名-简体,登科年份,登科年号,登科年号年份,登科年龄,科考成绩,字,字-简体,别号,别号-简体,别名_曾用名,别名_曾用名-简体,谥号,谥号-简体
明,陸從大,陆从大,1541,嘉靖,20,24,第三甲第一百四十一名,,,履貞,履贞,,,,
明,李畫,李画,1541,嘉靖,20,33,第三甲第一百四十二名,,,元素,元素,,,,
明,周俶,周俶,1541,嘉靖,20,28,第三甲第一百四十三名,,,初卿,初卿,,,,
明,史載德,史载德,1541,嘉靖,20,36,第三甲第一百四十四名,,,惟一,惟一,,,,
明,李鸞,李鸾,1541,嘉靖,20,41,第三甲第一百四十五名,,,鳴國,鸣国,,,,
明,崔峩,崔峩,1541,嘉靖,20,38,第三甲第一百四十六名,,,汝瞻,汝瞻,,,,
明,熊彥臣,熊彦臣,1541,嘉靖,20,30,第三甲第一百四十七名,熊鼎臣,熊鼎臣,元直,元直,,,,
明,彭世爵,彭世爵,1541,嘉靖,20,31,第三甲第一百四十八名,,,懋賢,懋贤,,,,
明,陳志,陈志,1541,嘉靖,20,35,第三甲第一百五十一名,,,惟學,惟学,,,,
明,張淑勵,张淑励,1541,嘉靖,20,37,第三甲第一百五十二名,,,自勉,自勉,,,,
明,許廷用,许廷用,1541,嘉靖,20,40,第三甲第一百五十三名,,,惟範,惟范,,,,
明,喻希立,喻希立,1541,嘉靖,20,41,第三甲第一百五十四名,,,惟中,惟中,,,,
明,孫士儀,孙士仪,1541,嘉靖,20,33,第三甲第一百五十五名,,,文範,文范,,,,
明,唐愛,唐爱,1541,嘉靖,20,29,第三甲第一百五十六名,,,良德,良德,,,,
明,鄭邦仰,郑邦仰,1541,嘉靖,20,37,第三甲第一百五十七名,,,思賢,思贤,,,,
明,王俸,王俸,1541,嘉靖,20,27,第三甲第一百五十八名,,,守道,守道,,,,
明,張鐸,张铎,1541,嘉靖,20,35,第三甲第一百五十九名,,,世鳴,世鸣,,,,
明,陳墀,陈墀,1541,嘉靖,20,32,第三甲第一百六十名,,,宣甫,宣甫,,,,
明,王嘉孝,王嘉孝,1541,嘉靖,20,42,第三甲第一百六十一名,,,體曾,体曾,,,,
明,梁木,梁木,1541,嘉靖,20,33,第三甲第一百六十二名,,,仁夫,仁夫,,,,
明,劉應熊,刘应熊,1541,嘉靖,20,26,第三甲第一百六十三名,,,體陽,体阳,,,,
明,周俊民,周俊民,1541,嘉靖,20,37,第三甲第一百六十四名,,,明甫,明甫,,,,
明,吳俊,吴俊,1541,嘉靖,20,29,第三甲第一百六十五名,,,伯英,伯英,,,,
明,郭廷序,郭廷序,1541,嘉靖,20,41,第三甲第一百六十六名,,,循夫,循夫,,,,
明,張文愚,张文愚,1541,嘉靖,20,22,第三甲第一百六十七名,,,維學,维学,,,,
明,龔雲從,龚云从,1541,嘉靖,20,32,第三甲第一百六十九名,,,時際,时际,,,,
明,戴仁,戴仁,1541,嘉靖,20,35,第三甲第一百七十名,,,行父,行父,,,,
明,程良,程良,1541,嘉靖,20,44,第三甲第一百七十一名,,,明輔,明辅,,,,
明,胡慥,胡慥,1541,嘉靖,20,40,第三甲第一百七十二名,,,敬夫,敬夫,,,,
明,劉元凱,刘元凯,1541,嘉靖,20,29,第三甲第一百七十三名,,,舜舉,舜举,,,,
明,徐紳,徐绅,1541,嘉靖,20,26,第三甲第一百七十四名,,,思行,思行,,,,
明,吳禎,吴祯,1541,嘉靖,20,35,第三甲第一百七十五名,,,元吉,元吉,,,,
明,楊挺高,杨挺高,1541,嘉靖,20,36,第三甲第一百七十七名,,,叔謙,叔谦,維齋,维斋,,
明,王曰然,王曰然,1541,嘉靖,20,29,第三甲第一百七十八名,,,汝從,汝从,,,,
明,宋岳,宋岳,1541,嘉靖,20,26,第三甲第一百七十九名,,,伯鎮,伯镇,,,,
明,孫渭,孙渭,1541,嘉靖,20,32,第三甲第一百八十名,,,應淸,应淸,,,,
明,貴仁,贵仁,1541,嘉靖,20,35,第三甲第一百八十一名,,,子任,子任,,,,
明,應雲鸑,应云鸑,1541,嘉靖,20,35,第三甲第一百八十二名,,,瑞伯,瑞伯,,,,
明,周奎,周奎,1541,嘉靖,20,28,第三甲第一百八十三名,,,賢象,贤象,,,,
明,潘繼光,潘继光,1541,嘉靖,20,30,第三甲第一百八十五名,,,懋學,懋学,,,,
明,梁成,梁成,1541,嘉靖,20,30,第三甲第一百八十七名,,,公濟,公济,,,,
明,高冕,高冕,1541,嘉靖,20,34,第三甲第一百八十八名,,,服周,服周,,,,
明,劉璧,刘璧,1541,嘉靖,20,41,第三甲第一百八十九名,,,朝完,朝完,,,,
明,馬珮,马珮,1541,嘉靖,20,31,第三甲第一百九十名,,,服玉,服玉,,,,
明,陳玉,陈玉,1541,嘉靖,20,37,第三甲第一百九十一名,,,汝良,汝良,,,,
明,于德昌,于德昌,1541,嘉靖,20,36,第三甲第一百九十二名,,,子順,子顺,,,,
明,朱應奎,朱应奎,1541,嘉靖,20,38,第三甲第一百九十三名,,,士徵,士征,,,,
明,谷鍾秀,谷钟秀,1541,嘉靖,20,37,第三甲第一百九十四名,,,毓卿,毓卿,,,,
明,趙珆,赵珆,1541,嘉靖,20,36,第三甲第一百九十五名,,,子獻,子献,,,,
明,汪來,汪来,1541,嘉靖,20,27,第三甲第一百九十七名,,,伯陽,伯阳,,,,
明,段鍊,段炼,1541,嘉靖,20,30,第三甲第一百九十八名,,,文純,文纯,,,,
明,徐貢元,徐贡元,1541,嘉靖,20,35,第三甲第一百九十九名,,,孔賜,孔赐,,,,
明,馬慎,马慎,1541,嘉靖,20,26,第三甲第二百名,,,自脩,自修,,,,
明,吳守貞,吴守贞,1541,嘉靖,20,34,第三甲第二百零一名,,,夫定,夫定,,,,
明,王忬,王忬,1541,嘉靖,20,,第3甲第43名,,,,,,,,
明,李楫,李楫,1541,嘉靖,20,30,第三甲第一百一十五名,,,,,,,,
明,方廉,方廉,1541,嘉靖,20,,第3甲第46名,,,,,,,,
明,王應鐘,王应钟,1541,嘉靖,20,,第3甲第120名,,,,,,,,
明,張登高,张登高,1541,嘉靖,20,,第3甲第124名,,,,,,,,
明,何雲雁,何云雁,1541,嘉靖,20,,第2甲第23名,,,,,,,,
明,何孟倫,何孟伦,1541,嘉靖,20,,第3甲第47名,,,,,,,,
明,吳崇文,吴崇文,1541,嘉靖,20,,第3甲第42名,,,,,,,,
明,吳守貞,吴守贞,1541,嘉靖,20,,第3甲第205名,,,,,,,,
明,汪來,汪来,1541,嘉靖,20,,第3甲第201名,,,,,,,,
明,浦之浩,浦之浩,1541,嘉靖,20,,第3甲第67名,,,,,,,,
明,黃氵穴友,黄氵穴友,1541,嘉靖,20,,第2甲第53名,,,,,,,,
明,黃鉦,黄钲,1541,嘉靖,20,,第3甲第45名,,,克靜,克静,,,,
明,杜秉彝,杜秉彝,1541,嘉靖,20,,第2甲第22名,,,,,,,,
明,曹汴,曹汴,1541,嘉靖,20,,第2甲第27名,,,,,,,,
明,羅衣,罗衣,1541,嘉靖,20,,第2甲第41名,,,,,,,,
明,馬守,马守,1541,嘉靖,20,,第3甲第105名,馮守,冯守,,,,,,
明,馬愼,马愼,1541,嘉靖,20,,第3甲第204名,,,,,,,,
明,陳以動,陈以动,1541,嘉靖,20,,第3甲第108名,,,,,,,,
明,陳吉,陈吉,1541,嘉靖,20,,第3甲第135名,,,,,,,,
明,周瑤,周瑶,1541,嘉靖,20,,第3甲第44名,,,,,,,,
明,周士,周士,1541,嘉靖,20,,第2甲第33名,,,,,,,,
明,俞鸞,俞鸾,1541,嘉靖,20,,第3甲第154名,,,,,,,,
明,鈕緯,钮纬,1541,嘉靖,20,,第3甲第50名,,,,,,,,
明,劉效祖,刘效祖,1541,嘉靖,null,,,,,,,,,,
明,侯一元,侯一元,1538,嘉靖,17,,第2甲第36名,,,,,,,,
明,沈鍊,沈炼,1538,嘉靖,17,32,第三甲第一百六十三名,沈鍊,沈炼,子剛/純父/純甫,子刚/纯父/纯甫,靑霞/青霞/青霞山人,靑霞/青霞/青霞山人,忠愍/貞肅,忠愍/贞肃
明,卜大同,卜大同,1538,嘉靖,17,30,第三甲第三十名,,,吉夫,吉夫,監泉,监泉,,
明,袁袞,袁衮,1538,嘉靖,17,40,第三甲第一百三十三名,,,補之,补之,,,,
明,王德,王德,1538,嘉靖,17,22,第三甲第一百四十三名,,,汝修/汝脩,汝修/汝修,東華,东华,,
明,韋煒,韦炜,1538,嘉靖,17,,,,,懋中,懋中,元峰,元峰,文榮,文荣
明,李允簡,李允简,1538,嘉靖,17,,,,,可大,可大,,,,
明,歐陽鐸,欧阳铎,1538,正德,33,,3甲第36名,,,崇道,崇道,石江/石江子,石江/石江子,恭簡,恭简
明,譚大初,谭大初,1538,嘉靖,17,35,第三甲第一百九十一名,,,宗元,宗元,次川,次川,莊懿,庄懿
明,潘塤,潘埙,1538,正德,33,,3甲第143名,,,伯和,伯和,熙臺,熙台,,
明,呂經,吕经,1538,正德,33,,3甲第96名,,,道夫/道甫,道夫/道甫,九川,九川,,
明,李天寵,李天宠,1538,嘉靖,17,28,第三甲第六十九名,,,子承,子承,,,,
明,胡宗憲,胡宗宪,1538,嘉靖,17,27,第三甲第一百八十八名,,,汝欽/汝貞,汝钦/汝贞,梅林,梅林,襄懋,襄懋
明,周怡,周怡,1538,嘉靖,17,34,第三甲第三十三名,,,順之,顺之,訥溪/訥谿/都峯/都峰,讷溪/讷谿/都峰/都峰,恭節,恭节
明,厲汝進,厉汝进,1538,嘉靖,17,30,第三甲第十一名,,,子修/子脩,子修/子修,文峰,文峰,,
明,劉起宗,刘起宗,1538,嘉靖,17,35,第三甲第一百零三名,,,宗之,宗之,初泉,初泉,,
明,茅瓚,茅瓒,1538,嘉靖,17,30,第一甲第一名,,,邦獻,邦献,見滄,见沧,,
明,茅坤,茅坤,1538,嘉靖,17,27,第三甲第一百七十一名,,,順甫,顺甫,鹿門,鹿门,,
明,馮惟訥,冯惟讷,1538,嘉靖,17,26,第三甲第一百八十六名,,,汝言,汝言,少洲,少洲,,
明,馮惟重,冯惟重,1538,嘉靖,17,35,第三甲第六十六名,,,汝威,汝威,芹泉,芹泉,,
明,李棠,李棠,1538,嘉靖,17,25,第二甲第九十名,,,叔思/石塘,叔思/石塘,,,恭懿,恭懿
明,翁大立,翁大立,1538,嘉靖,17,22,第二甲第二十八名,,,元本/孺參,元本/孺参,見海,见海,,
明,丁以忠,丁以忠,1538,嘉靖,17,40,第二甲第十七名,,,崇義,崇义,南溪,南溪,,
明,王尚學,王尚学,1538,嘉靖,17,30,第三甲第一百四十二名,,,敏叔/敏叔　,敏叔/敏叔　,抑濱,抑滨,,
明,王問,王问,1538,嘉靖,17,42,第二甲第十八名,,,子裕,子裕,仲山/仲山先生,仲山/仲山先生,文靜,文静
明,王國禎,王国祯,1538,嘉靖,17,26,第三甲第六十八名,,,以寧,以宁,山,山,,
明,王堯日,王尧日,1538,嘉靖,17,37,第三甲第二百零六名,,,明時/時明,明时/时明,復軒,复轩,,
明,王輪,王轮,1538,嘉靖,17,32,第二甲第四十四名,王綸,王纶,子庸,子庸,孝泉,孝泉,,
明,汪宗伊,汪宗伊,1538,嘉靖,17,29,第三甲第一百七十二名,汪宗尹,汪宗尹,子衡,子衡,少泉,少泉,恭惠,恭惠
明,沈?,沈?,1538,嘉靖,17,41,第二甲第三十四名,,,子由,子由,江村,江村,,
明,杜汝禎,杜汝祯,1538,嘉靖,17,36,第三甲第一百八十一名,,,公寧/公寧　,公宁/公宁　,翼所,翼所,,
明,杜拯,杜拯,1538,嘉靖,17,21,第三甲第二百一十八名,,,子民,子民,晴江,晴江,,
明,李珊,李珊,1538,嘉靖,17,34,第三甲第九十二名,,,敬孚,敬孚,愼菴,愼庵,,
明,李綸,李纶,1538,嘉靖,17,27,第三甲第八名,,,德言,德言,石峯,石峰,,
明,李?,李?,1538,嘉靖,17,36,第三甲第一百七十六名,李槃,李槃,新甫,新甫,樂湖,乐湖,,
明,李憲卿,李宪卿,1538,嘉靖,17,33,第二甲第四十八名,,,廉夫/廉甫,廉夫/廉甫,,,,
明,李寵,李宠,1538,嘉靖,17,41,第二甲第八十五名,,,汝承,汝承,,,,
明,吳源,吴源,1538,嘉靖,17,46,第二甲第三名,,,宗乾,宗乾,龍江,龙江,,
明,吳維嶽,吴维岳,1538,嘉靖,17,25,第三甲第一百六十九名,吳惟嶽,吴惟岳,峻伯,峻伯,霽寰,霁寰,,
明,吳蘭,吴兰,1538,嘉靖,17,44,第三甲第一百二十四名,吳蘭,吴兰,卿佩/欽佩,卿佩/钦佩,,,,
明,呂顒,吕颙,1538,嘉靖,17,36,第二甲第六十八名,,,幼誠,幼诚,,,,
明,孟廷相,孟廷相,1538,嘉靖,17,35,第三甲第一百四十名,,,爰立,爰立,雁山,雁山,,
明,孟淮,孟淮,1538,嘉靖,17,26,第三甲第一百零六名,,,豫川,豫川,衞原,衞原,,
明,林萬潮,林万潮,1538,嘉靖,17,29,第三甲第二十五名,,,養晦,养晦,石樓/石門山人,石楼/石门山人,,
明,胡叔廉,胡叔廉,1538,嘉靖,17,27,第三甲第四十二名,,,明發,明发,練溪,练溪,,
明,胡堯臣,胡尧臣,1538,嘉靖,17,32,第三甲第一百二十九名,胡堯臣,胡尧臣,伯純/石屏,伯纯/石屏,,,,
明,查秉彛,查秉彛,1538,嘉靖,17,35,第三甲第一百四十九名,,,性甫,性甫,近川,近川,,
明,南逢吉,南逢吉,1538,嘉靖,17,45,第二甲第六十七名,,,元命/元貞,元命/元贞,姜泉,姜泉,,
明,俞憲,俞宪,1538,嘉靖,17,31,第二甲第四十一名,,,汝成,汝成,岳率,岳率,,
明,袁煒,袁炜,1538,嘉靖,17,31,第一甲第三名,,,懋中,懋中,元峰,元峰,文榮,文荣
明,孫宏軾,孙宏轼,1538,嘉靖,17,32,第三甲第四十四名,,,以瞻,以瞻,槐溪,槐溪,,
明,翁相,翁相,1538,嘉靖,17,40,第二甲第七十五名,,,輔卿/長卿,辅卿/长卿,冶山,冶山,,
明,徐良傅,徐良傅,1538,嘉靖,17,34,第三甲第一百二十六名,徐良溥,徐良溥,子弼,子弼,少初,少初,,
明,張元冲,张元冲,1538,嘉靖,17,37,第三甲第二名,,,叔謙,叔谦,浮峯,浮峰,,
明,張汝棟,张汝栋,1538,嘉靖,17,29,第三甲第三十二名,,,伯隆,伯隆,郭莊,郭庄,,
明,張秉壺,张秉壶,1538,嘉靖,17,32,第三甲第一百二十名,,,國鎮,国镇,八峰,八峰,,
明,張景賢,张景贤,1538,嘉靖,17,26,第三甲第七名,,,勉之,勉之,明崖,明崖,,
明,張濂,张濂,1538,嘉靖,17,27,第二甲第九十五名,,,子淸,子淸,澤山,泽山,,
明,陸師道,陆师道,1538,嘉靖,17,29,第二甲第五名,五湖道人,五湖道人,子傳,子传,五湖/元洲,五湖/元洲,,
明,陳紹儒,陈绍儒,1538,嘉靖,17,33,第二甲第八十名,,,師孔,师孔,洛南,洛南,,
明,陳鎏,陈鎏,1538,嘉靖,17,33,第二甲第五十二名,,,子兼,子兼,雨泉,雨泉,,
明,莫如忠,莫如忠,1538,嘉靖,17,30,第二甲第四名,,,子良,子良,中江,中江,,
明,符驗,符验,1538,嘉靖,17,46,第三甲第一百六十六名,,,大克,大克,,,,
明,游震得,游震得,1538,嘉靖,17,34,第三甲第一百八十名,游震得,游震得,汝潛,汝潜,蛟漳,蛟漳,,
明,黃懋官,黄懋官,1538,嘉靖,17,23,第二甲第四十五名,,,君辨/君辯,君辨/君辩,森原,森原,,
明,喻時,喻时,1538,嘉靖,17,32,第三甲第五十六名,,,中甫,中甫,吳臯/海上老人,吴臯/海上老人,,
明,喬世寧,乔世宁,1538,嘉靖,17,36,第二甲第八名,,,敬叔/景叔,敬叔/景叔,三石,三石,,
明,程時思,程时思,1538,嘉靖,17,25,第三甲第一百一十一名,,,以學,以学,臺山,台山,,
明,程紳,程绅,1538,嘉靖,17,31,第三甲第八十三名,,,伯書,伯书,東凕,东凕,,
明,溫新,温新,1538,嘉靖,17,48,第三甲第二百零九名,,,伯明,伯明,大谷,大谷,,
明,楊載鳴,杨载鸣,1538,嘉靖,17,25,第三甲第一百六十二名,,,虛卿,虚卿,武東,武东,,
明,葛廷章,葛廷章,1538,嘉靖,17,35,第三甲第八十七名,,,朝憲,朝宪,柳泉,柳泉,,
明,萬虞愷,万虞恺,1538,嘉靖,17,34,第三甲第一百七十名,,,懋卿,懋卿,楓潭,枫潭,,
明,董子儀,董子仪,1538,嘉靖,17,37,第二甲第十五名,,,羽吉,羽吉,朗洲,朗洲,,
明,齊譽,齐誉,1538,嘉靖,17,28,第三甲第六名,,,文實,文实,定溪,定溪,,
明,甄成德,甄成德,1538,嘉靖,17,38,第三甲第一百三十八名,,,行叔,行叔,,,,
明,趙汴,赵汴,1538,嘉靖,17,36,第三甲第四十名,,,伯京,伯京,震洋,震洋,,
明,趙承謙,赵承谦,1538,嘉靖,17,42,第三甲第七十四名,,,德光,德光,益齋,益斋,,
明,趙恆,赵恒,1538,嘉靖,17,28,第三甲第九十一名,,,志貞,志贞,特峯,特峰,,
明,臧珊,臧珊,1538,嘉靖,17,35,第三甲第四十七名,臧珊,臧珊,子佩/子珮,子佩/子珮,靜齋,静斋,,
明,裴紳,裴绅,1538,嘉靖,17,26,第三甲第三名,,,子書,子书,右山,右山,,
明,鄭廷鵠,郑廷鹄,1538,嘉靖,17,32,第二甲第五十七名,,,元侍,元侍,,,,
明,蔣坎,蒋坎,1538,嘉靖,17,32,第二甲第七十一名,,,養孚,养孚,澄江,澄江,,
明,劉三畏,刘三畏,1538,嘉靖,17,38,第三甲第七十名,,,少欽,少钦,方嵎,方嵎,,
明,劉廷臣,刘廷臣,1538,嘉靖,17,30,第二甲第二十二名,,,伯鄰,伯邻,白石,白石,,
明,劉洵,刘洵,1538,嘉靖,17,30,第三甲第一名,,,睿甫,睿甫,蘇菴,苏庵,,
明,劉乾,刘乾,1538,嘉靖,17,32,第三甲第一百三十六名,,,仲坤,仲坤,,,,
明,劉養直,刘养直,1538,嘉靖,17,35,第三甲第四十九名,,,敬夫,敬夫,壽泉,寿泉,,
明,劉學易,刘学易,1538,嘉靖,17,41,第三甲第九十名,,,道甫,道甫,木名村,木名村,,
明,劉燾,刘焘,1538,嘉靖,17,27,第三甲第一百四十八名,劉燾,刘焘,仁甫,仁甫,帶川,带川,,
明,鮑道明,鲍道明,1538,嘉靖,17,36,第三甲第一百零八名,,,行之/行之　,行之/行之　,三峰,三峰,,
明,魏尚綸,魏尚纶,1538,嘉靖,17,35,第三甲第二十二名,,,仲一,仲一,兩峰/東麓,两峰/东麓,孝恪,孝恪
明,魏謙吉,魏谦吉,1538,嘉靖,17,30,第三甲第一百四十六名,,,子惠,子惠,槐川,槐川,,
明,譚棨,谭棨,1538,嘉靖,17,28,第三甲第四十五名,,,朝器,朝器,少嵋,少嵋,,
明,羅廷繡,罗廷绣,1538,嘉靖,17,30,第三甲第一百五十八名,,,公裳,公裳,,,,
明,羅珵,罗珵,1538,嘉靖,17,46,第一甲第二名,,,邦珍,邦珍,欿齋,欿斋,,
明,羅崇奎,罗崇奎,1538,嘉靖,17,31,第三甲第一百九十六名,,,子文,子文,近山,近山,,
明,陳昌積,陈昌积,1538,嘉靖,17,38,第二甲第二十五名,,,子發/子虚,子发/子虚,兩湖,两湖,,
明,張惟一,张惟一,1538,嘉靖,17,36,第二甲第一名,,,守中,守中,,,,
明,朱應雲,朱应云,1538,嘉靖,17,46,第二甲第二名,,,從龍,从龙,,,,
明,倫以詵,伦以诜,1538,嘉靖,17,37,第二甲第六名,,,彥群,彦群,,,,
明,方國佐,方国佐,1538,嘉靖,17,41,第二甲第七名,,,君英,君英,,,,
明,馬拯,马拯,1538,嘉靖,17,18,第二甲第九名,,,壯宇,壮宇,,,,
明,吳舂,吴舂,1538,嘉靖,17,27,第二甲第十名,,,以容,以容,,,,
明,吳崑,吴昆,1538,嘉靖,17,37,第二甲第十一名,,,美之,美之,,,,
明,姚璋,姚璋,1538,嘉靖,17,30,第二甲第十二名,,,汝玉,汝玉,,,,
明,沈奎,沈奎,1538,嘉靖,17,39,第二甲第十三名,,,文明,文明,,,,
明,楊濂,杨濂,1538,嘉靖,17,35,第二甲第十四名,,,伯淸,伯淸,,,,
明,王健,王健,1538,嘉靖,17,37,第二甲第十六名,,,偉純,伟纯,,,,
明,郭乾,郭乾,1538,嘉靖,17,28,第二甲第十九名,,,易甫,易甫,,,,
明,朱用,朱用,1538,嘉靖,17,42,第二甲第二十名,,,伯際,伯际,,,,
明,唐穆,唐穆,1538,嘉靖,17,41,第二甲第二十一名,,,景文,景文,,,,
明,燕楫,燕楫,1538,嘉靖,17,27,第二甲第二十三名,,,廷濟,廷济,,,,
明,陳憲,陈宪,1538,嘉靖,17,33,第二甲第二十四名,,,道夫,道夫,,,,
明,謝淮,谢淮,1538,嘉靖,17,38,第二甲第二十六名,,,禹匯,禹汇,,,,
明,侯汝諒,侯汝谅,1538,嘉靖,17,24,第二甲第二十七名,,,叔貞,叔贞,,,,
明,汪俅,汪俅,1538,嘉靖,17,34,第二甲第二十九名,,,克敬,克敬,,,,
明,林懋植,林懋植,1538,嘉靖,17,20,第二甲第三十名,,,君本,君本,,,,
明,萬敏,万敏,1538,嘉靖,17,37,第二甲第三十一名,,,欽夫,钦夫,,,,
明,楊金,杨金,1538,嘉靖,17,35,第二甲第三十二名,,,重南,重南,,,,
明,盧壁,卢壁,1538,嘉靖,17,39,第二甲第三十三名,,,國賢,国贤,,,,
明,洪世文,洪世文,1538,嘉靖,17,29,第二甲第三十五名,,,國華,国华,,,,
明,畢竟容,毕竟容,1538,嘉靖,17,34,第二甲第三十七名,,,仁叔,仁叔,,,,
明,白若圭,白若圭,1538,嘉靖,17,27,第二甲第三十八名,,,德純,德纯,,,,
明,吳元璧,吴元璧,1538,嘉靖,17,40,第二甲第三十九名,,,君錫,君锡,,,,
明,聞人悳行,闻人悳行,1538,嘉靖,17,27,第二甲第四十名,聞人德行,闻人德行,元科,元科,,,,
明,張鎬,张镐,1538,嘉靖,17,38,第二甲第四十二名,,,啟周,启周,,,,
明,周鯤,周鲲,1538,嘉靖,17,32,第二甲第四十三名,,,少魚,少鱼,,,,
明,葉選,叶选,1538,嘉靖,17,36,第二甲第四十六名,,,仁夫,仁夫,,,,
明,張朝聘,张朝聘,1538,嘉靖,17,29,第二甲第四十七名,,,伯時,伯时,,,,
明,李廷春,李廷春,1538,嘉靖,17,26,第二甲第四十九名,,,懋仁,懋仁,,,,
明,嚴中,严中,1538,嘉靖,17,28,第二甲第五十名,,,執甫,执甫,,,,
明,孫璧,孙璧,1538,嘉靖,17,40,第二甲第五十一名,,,文甫,文甫,,,,
明,譚維,谭维,1538,嘉靖,17,47,第二甲第五十三名,,,元立,元立,,,,
明,王楠,王楠,1538,嘉靖,17,46,第二甲第五十四名,,,惟喬,惟乔,,,,
明,劉志,刘志,1538,嘉靖,17,36,第二甲第五十五名,,,寧卿,宁卿,,,,
明,徐緯,徐纬,1538,嘉靖,17,39,第二甲第五十六名,,,文成,文成,,,,
明,章煥,章焕,1538,嘉靖,17,34,第二甲第五十八名,張煥,张焕,懋實,懋实,,,,
明,蔣懷德,蒋怀德,1538,嘉靖,17,39,第二甲第五十九名,,,維寧,维宁,,,,
明,卿文瑞,卿文瑞,1538,嘉靖,17,40,第二甲第六十名,,,孺賢,孺贤,,,,
明,俞維屏,俞维屏,1538,嘉靖,17,25,第二甲第六十一名,,,樹德,树德,,,,
明,彭希賢,彭希贤,1538,嘉靖,17,37,第二甲第六十二名,,,及夫,及夫,,,,
明,陳敘,陈叙,1538,嘉靖,17,44,第二甲第六十三名,,,邦禮,邦礼,,,,
明,周南,周南,1538,嘉靖,17,42,第二甲第六十四名,,,文化,文化,,,,
明,張敦仁,张敦仁,1538,嘉靖,17,39,第二甲第六十五名,,,仲安,仲安,,,,
明,馮煥,冯焕,1538,嘉靖,17,37,第二甲第六十六名,,,養晦,养晦,,,,
明,辛烜然,辛烜然,1538,嘉靖,17,29,第二甲第六十九名,,,養晦,养晦,,,,
明,徐楚,徐楚,1538,嘉靖,17,37,第二甲第七十名,,,世望,世望,,,,
明,趙同言,赵同言,1538,嘉靖,17,22,第二甲第七十二名,,,德孚,德孚,,,,
明,姚汝舟,姚汝舟,1538,嘉靖,17,31,第二甲第七十三名,,,濟卿,济卿,,,,
明,盛若林,盛若林,1538,嘉靖,17,30,第二甲第七十四名,,,子才,子才,,,,
明,唐臣,唐臣,1538,嘉靖,17,31,第二甲第七十六名,,,止敬,止敬,,,,
明,李繼先,李继先,1538,嘉靖,17,33,第二甲第七十七名,,,伯孝,伯孝,,,,
明,陳穆,陈穆,1538,嘉靖,17,31,第二甲第七十八名,,,舜賓,舜宾,,,,
明,王時儉,王时俭,1538,嘉靖,17,42,第二甲第七十九名,,,本節,本节,,,,
明,張渙,张涣,1538,嘉靖,17,31,第二甲第八十一名,,,文甫,文甫,雲心,云心,,
